MLT_UTZTN_BSSH_SN,FRSTN_NM,CNTR_NM,CONM_NM,TPBIZ_NM,REG_DT,REG_YMD,REG_TM,REG_YR,REG_MM,REG_DAY,BDST_USG_NM,INSTL_DCLR_YMD,PFCMP_YMD,STTS_SCSN_YMD,CONM_ADDR,ROAD_NM,BLDG_NM,NLMBLT_MATRL_DSCTN,NLMBLT_INSTL_AREA,FRRST_CMDTY_NM,FRRST_INSTL_AREA,FLR_NO_NM,TRGTOBJ_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,CORP_YN,USE_YN
MU472009101058,포항남부소방서,해도119안전센터,술마시고 노래하고,단란주점,20221111082621,20221111,082621,2022,11,11,근린생활시설,,20010828,20221111,경상북도 포항시 남구 해도동 ,해동로,,석고보드,,,,0/3,호박노래클럽(노고지리주점) - 노고지리주점동,양식(옥),철근콘크리트조,,Y
MU472009101069,구미소방서,인동119안전센터,경복궁주점,유흥주점,20220801103408,20220801,103408,2022,08,01,,,19971013,20220729,경상북도 구미시 황상동 ,삼일로,,,,,,6/1,,양식(옥),철근콘크리트조,,Y
MU472009101081,포항남부소방서,효자119안전센터,민들레가요궁,유흥주점,20220418091402,20220418,091402,2022,04,18,위락시설,,20010627,20220418,경상북도 포항시 남구 대잠동 ,새천년대로450번길,,석고. 유리. 철판 등,,MDF 위 방염도료,128.0,0/1,CNN노래클럽 - CNN노래클럽동,양식(옥),철근콘크리트조,,Y
MU472009103052,의성소방서,의흥119안전센터,옥소리노래방,노래연습장업,20221222135837,20221222,135837,2022,12,22,근린생활시설,20210222,19990720,20221207,경상북도 군위군 의흥면 읍내리,읍내4길,,,,,,0/2,옥소리노래방 - 옥소리노래방동,양식(옥),철근콘크리트조,,Y
MU472009104095,영천소방서,남부119안전센터,만남콜라텍,콜라텍업,20220805124045,20220805,124045,2022,08,05,근린생활시설,20070717,20171114,20220804,경상북도 영천시 금노동 ,강변로,,석고보드,,목재위 방염필름,25.0,지하1/지상5,,양식(옥),철근콘크리트조,,Y
MU472009101426,구미소방서,인동119안전센터,LOVE러브베트남주점,유흥주점,20220621084643,20220621,084643,2022,06,21,,,20090219,20201019,경상북도 구미시 진평동 ,인동34길,,,,,,1,,양식(옥),철근콘크리트조,,Y
MU472009102170,포항남부소방서,해도119안전센터,SK노래연습장,노래연습장업,20220426114056,20220426,114056,2022,04,26,근린생활시설,,20000101,20220426,경상북도 포항시 남구 대도동 ,문예로,,,,도료,105.0,4,삼삼구이초방(구.거구장일식) - 본동동,양식(옥),철근콘크리트조,,Y
MU472009101573,문경소방서,가은119안전센터,한빛 가요주점,유흥주점,20220429100629,20220429,100629,2022,04,29,위락시설,19950729,20220302,20220302,경상북도 문경시 가은읍 왕능리,대야로,,,,,,1,한빛가요주점 - 한빛가요주점동,양식(옥),벽돌조,,Y
MU472009104017,구미소방서,고아119안전센터,개구리노래연습장,노래연습장업,20221230081643,20221230,081643,2022,12,30,근린생활시설,,20111223,20221228,경상북도 구미시 고아읍 항곡리,선산대로,,,,,,지하1/지상3,잉카노래방 - 잉카노래방동,양식(옥),철근콘크리트조,,Y
MU472009104030,안동소방서,영양119안전센터,한티가요주점,유흥주점,20220711081137,20220711,081137,2022,07,11,위락시설,20011102,20220624,20220707,경상북도 영양군 수비면 발리리,한티로,한티가요주점,,,,,1/0,,양식(옥),철근콘크리트조,,Y
MU472009104032,문경소방서,모전119안전센터,비똥구 노래연습장,노래연습장업,20220630083542,20220630,083542,2022,06,30,근린생활시설,20020618,20220629,20220629,경상북도 문경시 모전동 ,매봉2길,비똥구,,,,,4,비똥구노래방(구.푸른독서교육원건물) - 비똥구노래방(구.푸른독서교육원건물)동,양식(옥),철근콘크리트조,,Y
MU472009103294,의성소방서,의성119안전센터,SBS영상노래주점,유흥주점,20221221091501,20221221,091501,2022,12,21,위락시설,,20220726,20220726,경상북도 의성군 의성읍 후죽리,동서2길,,,,,,4,,양식(옥),철근콘크리트조,,Y
MU472009102136,울진소방서,북면119안전센터,T룸,유흥주점,20220408163025,20220408,163025,2022,04,08,복합건축물,,20070409,20220308,경상북도 울진군 북면 부구리,부구2길,,석고보드.핸디코트,,목재(합판MDF),,지상,,양식(옥),철근콘크리트조,,Y
MU472009101586,영천소방서,동부119안전센터,BAR락,일반음식점,20220119082937,20220119,082937,2022,01,19,,20080417,20080422,20220119,경상북도 영천시 문외동 ,시청남길,,석고보드,250.0,MDF위 방염시트,61.0,1/4,,양식(옥),철근콘크리트조,,Y
MU472009101551,구미소방서,인동119안전센터,팡노래공원,단란주점,20220901160040,20220901,160040,2022,09,01,,,20080414,20220826,경상북도 구미시 황상동 ,인동중앙로5길,JMB D,,,,,4,JM 빌딩 - JM 빌딩동,양식(옥),철근콘크리트조,,Y
MU472009101654,구미소방서,원평119안전센터,신화가요주점,유흥주점,20220801102550,20220801,102550,2022,08,01,,,20090220,20220725,경상북도 구미시 원평동 ,문화로,,,,,,0/1,,양식(옥),철근콘크리트조,,Y
MU472009102334,봉화소방서,춘양119안전센터,뮤직프라자노래연습장,노래연습장업,20220701151428,20220701,151428,2022,07,01,근린생활시설,,20070528,20220701,경상북도 봉화군 춘양면 의양리,의양로2길,,,,,,2/0,뮤직프라자노래방 - 뮤직프라자노래방동,양식(옥),철근콘크리트조,,Y
MU472009102452,구미소방서,송정119안전센터,다온노래연습장,노래연습장업,20220706121730,20220706,121730,2022,07,06,근린생활시설,,20040309,20220705,경상북도 구미시 형곡동 ,형곡로,,,,,,1/4,탑스노래방 건물 - 탑스노래방 건물동,양식(옥),철근콘크리트조,,Y
MU472009103627,구미소방서,선산119안전센터,현대노래주점,유흥주점,20220722084702,20220722,084702,2022,07,22,위락시설,,20000712,20161117,경상북도 구미시 선산읍 동부리,선산중앙로,,,,,,1/3,,양식(옥),철근콘크리트조,,Y
MU292010103795,동부소방서,지산119안전센터,원피스,일반음식점,20220302170904,20220302,170904,2022,03,02,근린생활시설,,20101006,20180806,광주광역시 동구 지산동 ,필문대로287번길,,석고보드.유리.타일,458.0,없음,,3/1,틈호프(틈호프소주) - 틈호프(틈호프소주)동,양식(옥),철근콘크리트조,,Y
MU472009102397,구미소방서,원평119안전센터,히트주점,유흥주점,20220914080349,20220914,080349,2022,09,14,숙박시설,,20021216,20220906,경상북도 구미시 원평동 ,구미중앙로35길,런던모텔,,,,,1/7,랜슬럿모텔(구 뉴런던모텔) - 랜슬럿모텔동,양식(옥),철근콘크리트조,,Y
MU472009102409,구미소방서,송정119안전센터,[폐업]비어앤플라워,일반음식점,20221222152740,20221222,152740,2022,12,22,,,20081029,20221220,경상북도 구미시 형곡동 ,형곡동로,,콘크리트,285.0,방염도료,61.0,1/4,,양식(옥),철근콘크리트조,,Y
MU292010104678,광산소방서,월곡119안전센터,쿨,단란주점,20220830123037,20220830,123037,2022,08,30,,,19970411,20220829,광주광역시 광산구 신촌동 ,상무대로,,,,,,1/4,,양식(옥),철근콘크리트조,,Y
MU292011106282,북부소방서,우산119안전센터,팡팡노래연습장,노래연습장업,20220719152331,20220719,152331,2022,07,19,근린생활시설,,20000101,,광주광역시 북구 중흥동 ,,,석고보드.타일,,,,1/4,죽산안씨건물 - 죽산안씨건물동,양식(옥),철근콘크리트조,,Y
MU472009102418,경주소방서,동부119안전센터,제우스,단란주점,20220626111114,20220626,111114,2022,06,26,,,19951215,20220624,경상북도 경주시 노서동 ,봉황로51번길,,,,,,1/4,,양식(옥),철근콘크리트조,,Y
MU472009102245,구미소방서,원평119안전센터,불가리,유흥주점,20220203123852,20220203,123852,2022,02,03,,,20030818,20220126,경상북도 구미시 원평동 ,송원서로6길,,,,,,1/4,,양식(옥),철근콘크리트조,,Y
MU472009102591,영주소방서,풍기119안전센터,정다방,휴게음식점,20220316091741,20220316,091741,2022,03,16,근린생활시설,,20090222,,경상북도 영주시 풍기읍 성내리,기주로,정다방,,,,,1/3,정다방 - 정다방동,양식(옥),철근콘크리트조,,Y
MU292010102682,북부소방서,우산119안전센터,타임스테이(구/ 청운고시텔),고시원업,20220905180249,20220905,180249,2022,09,05,근린생활시설,20100302,20220905,20220905,광주광역시 북구 중흥동 ,서방로31번길,,유리.몰탈,1862.0,,,4/0,,양식(옥),철근콘크리트조,,Y
MU292011107975,북부소방서,일곡119안전센터,더블유(W),일반음식점,20221020112348,20221020,112348,2022,10,20,근린생활시설,20110221,20110225,20220921,광주광역시 북구 양산동 ,양산택지로37번길,,석고. 유리,466.0,,,지하0/지상4,명성빌딩 - 명성빌딩동,양식(옥),철근콘크리트조,,Y
MU472009102641,포항남부소방서,해도119안전센터,369노래연습장,노래연습장업,20220802080535,20220802,080535,2022,08,02,복합건축물,,20020424,20220802,경상북도 포항시 남구 상도동 ,상대로,,,,방염도료,130.0,0/4,성우노래연습장 - 성우 노래연습장동,양식(옥),철근콘크리트조,,Y
MU472009102681,포항남부소방서,해도119안전센터,메가박스중앙(주) 포항지점,영화상영관,20221122155340,20221122,155340,2022,11,22,복합건축물,20070808,20070824,20221122,경상북도 포항시 남구 상도동 ,중흥로,밸류플러스복합빌딩,콘크리트. 석고보드. 타일. 텍텀. 투톤보드(흡음제). 유리 등,9843.0,방염도료. 방염필름. 방염천. 방염벽지,2249.0,8,밸류플러스 - 밸류플러스동,양식(옥),철근콘크리트조,,Y
MU472009102467,구미소방서,원평119안전센터,티파니주점,유흥주점,20220124092139,20220124,092139,2022,01,24,,,20000906,20191111,경상북도 구미시 원평동 ,송원서로8길,,,,,,1/3,,양식(옥),철근콘크리트조,,Y
MU292010102954,광산소방서,첨단119안전센터,환상노래연습장,노래연습장업,20220830123157,20220830,123157,2022,08,30,근린생활시설,20001111,20001111,20220829,광주광역시 광산구 쌍암동 ,첨단중앙로152번길,,,,,,0/4,신진빌딩(햇살치킨호프) - 신진빌딩(햇살호프치킨)동,양식(옥),철골조,,Y
MU472009102056,구미소방서,인동119안전센터,커플노래연습장,노래연습장업,20220704145006,20220704,145006,2022,07,04,,,20050627,20220701,경상북도 구미시 진평동 ,인동26길,,석고보드,242.0,MDF(방염필름),76.0,5,,양식(옥),철근콘크리트조,,Y
MU472009102128,포항북부소방서,흥해119안전센터,그린,노래연습장업,20220218160015,20220218,160015,2022,02,18,,20010629,20010629,20200721,경상북도 포항시 북구 청하면 용두리,해안로,,,,MDF,,1,,조립식,철골철근콘크리트조,,Y
MU472009100967,구미소방서,인동119안전센터,부팅노래주점,유흥주점,20220117185231,20220117,185231,2022,01,17,,,20031121,20220107,경상북도 구미시 인의동 ,인동북길,,석고보드,262.0,,,2,,양식(옥),철근콘크리트조,,Y
MU472009100968,포항남부소방서,해도119안전센터,정아노래연습장,노래연습장업,20221108134054,20221108,134054,2022,11,08,근린생활시설,,19990814,20221108,경상북도 포항시 남구 해도동 ,해동로,,방염도료,,MDF,53.0,0/3,새신세계노래연습장 건물 - 새신세계노래연습장 건물동,양식(옥),철근콘크리트조,,Y
MU472009101179,포항남부소방서,효자119안전센터,키스노래클럽,유흥주점,20220628192709,20220628,192709,2022,06,28,근린생활시설,,19960914,20220629,경상북도 포항시 남구 대잠동 ,새천년대로434번길,,,,,,1/5,궁안마시술소(구.로즈안마) - 궁안마시술소(구)로즈안마동,양식(옥),철근콘크리트조,,Y
MU472009104927,의성소방서,안계119안전센터,목화,유흥주점,20221221090623,20221221,090623,2022,12,21,위락시설,,20190607,20220822,경상북도 의성군 안계면 용기리,안계길,,,,합판,175.0,1/4,목화싸롱 - 목화싸롱건물동,양식(옥),철근콘크리트조,,Y
MU472009105270,포항북부소방서,덕산119안전센터,무지개노래클럽[2-2],유흥주점,20220722103524,20220722,103524,2022,07,22,,,20090228,20220722,경상북도 포항시 북구 죽도동 ,죽도로,,,,,,3,,양식(옥),철근콘크리트조,,Y
MU472009105911,김천소방서,다수119안전센터,황금연못,유흥주점,20220412084505,20220412,084505,2022,04,12,,,20040524,20220407,경상북도 김천시 부곡동 ,시민로,,,,MDF,68.0,7,나비야 모텔 - 나비야 모텔동,양식(옥),철근콘크리트조,,Y
MU472009102139,영천소방서,신녕119안전센터,파랑새주점,유흥주점,20220825135612,20220825,135612,2022,08,25,위락시설,,20180330,20220825,경상북도 영천시 신녕면 화성리,화성중앙길,,,,미사용,,3,파랑새노래연습장 - 파랑새노래연습장동,양식(옥),철근콘크리트조,,Y
MU472009101098,포항남부소방서,효자119안전센터,가배,유흥주점,20220721085420,20220721,085420,2022,07,21,근린생활시설,,20000115,20220721,경상북도 포항시 남구 대잠동 ,새천년대로,,석고. 유리. 철판 등,,,,0/5,원석빌딩 - 원석빌딩동,양식(옥),철근콘크리트조,,Y
MU472009102044,구미소방서,인동119안전센터,춘삼이노래연습장,노래연습장업,20220803115836,20220803,115836,2022,08,03,,,20040403,,경상북도 구미시 구평동 ,인동39길,,,,방염도료,58.0,4,,양식(옥),철근콘크리트조,,Y
MU472009103878,포항남부소방서,해도119안전센터,신대우노래연습장,노래연습장업,20220928105204,20220928,105204,2022,09,28,근린생활시설,,20070528,20220928,경상북도 포항시 남구 해도동 ,해동로,,석고보드,,,,0/2,신 대우 노래연습장 건물 - A동동,양식(옥),철근콘크리트조,,Y
MU472009105389,경주소방서,동부119안전센터,봉황대 노래연습장,노래연습장업,20221227133914,20221227,133914,2022,12,27,,20011018,20011018,20221223,경상북도 경주시 노동동 ,중앙로,,,,방염필름 사용,,0/2,,양식(옥),철근콘크리트조,,Y
MU472009105393,경산소방서,압량119안전센터,다와노래연습장,노래연습장업,20220827084005,20220827,084005,2022,08,27,근린생활시설,20070403,20070503,20200819,경상북도 경산시 조영동 ,대학로59길,,석고. 함석,,합판.  MDF,103.0,1/4,경북빌딩 - 경북빌딩동,양식(옥),철근콘크리트조,,Y
MU472009101958,안동소방서,풍산119안전센터,경기노래연습장,노래연습장업,20220810183808,20220810,183808,2022,08,10,근린생활시설,,20190911,20160321,경상북도 안동시 풍천면 구담리,구담배나들길,,,,,,0/3,경기노래방 - 경기노래방동,양식(옥),철근콘크리트조,,Y
MU472009100980,포항남부소방서,효자119안전센터,규방,유흥주점,20220908125454,20220908,125454,2022,09,08,위락시설,,20010315,20220908,경상북도 포항시 남구 대잠동 ,새천년대로422번길,,,,,,0/2,감자룸 - 감자룸동,양식(옥),철근콘크리트조,,Y
MU472009101995,구미소방서,인동119안전센터,킹노래연습장,노래연습장업,20220906113126,20220906,113126,2022,09,06,,,20011212,20220901,경상북도 구미시 인의동 ,인동23길,,,,무늬목(방염도료),274.0,4,,양식(옥),철근콘크리트조,,Y
